T_amb_set,mode,actual_charge,total_charge,P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_s1[kW],Q_s2[kW],Q_total[kW],COP,m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg],acc_charge
-20,0,345.6969,380,14.51842956833207,-28.6597212299952,91.00004914059024,141.6704619065464,90.75618723669649,51.35141497526092,90.37793786129913,17.26118528340709,16.32142377662582,-25.91201665783413,15.8825492444749,-26.75099355741955,2.369058841357804,2.27690995355244,2.750249106319163,5.027159059871604,2.122006837529766,0.01523437943153861,0,27.36888801878143,49.99991097788012,6,-20,2.5,438.0366726640994,567.2376009094119,417.7789397421101,237.2498201492553,288.5877156975163,437.2612373066171,34.3031
-20,0,345.6969,410,14.51843043560354,-28.65971982050556,91.00005330973134,141.6704560525707,90.75619152047246,51.3514084845342,90.37794237440906,17.26117343943326,16.32142391618694,-25.91201639369376,15.88254955648963,-26.75099295493646,2.369059371899993,2.276910636178027,2.750249446024153,5.02716008220218,2.122006793848473,0.01523438147862185,0,27.36888162654714,49.99990342169025,6,-20,2.5,438.0366723874335,567.2375915468218,417.7789056544423,237.2497880211776,288.5876919716719,437.2612334009203,64.3031
-20,0,345.6969,440,14.51843053409743,-28.65971966002246,91.00005377625784,141.6704553867925,90.75619199983657,51.35140775556994,90.37794287948063,17.26117211168531,16.3214239329178,-25.91201636202811,15.88254959264492,-26.7509928851226,2.369060681136524,2.276911913853014,2.750250935074553,5.027162848927567,2.122006789001223,0.01523438974565194,0,27.36888090968142,49.99990257315267,6,-20,2.5,438.0366723564891,567.237590486015,417.7789018304443,237.2497844196531,288.5876892949458,437.2612329031771,94.3031
-20,0,345.697,470,14.51843063144599,-28.65971950147983,91.00005423709608,141.6704547281877,90.75619247340784,51.35140703541811,90.37794337844782,17.26117080011329,16.32142394948697,-25.91201633066845,15.88254962841047,-26.75099281606131,2.369058479352506,2.276909816843416,2.750248348558828,5.027158165402245,2.122006784220975,0.01523437543681267,0,27.36888020157528,49.99990173483928,6,-20,2.5,438.0366723258171,567.2375894369869,417.7788980526691,237.2497808620116,288.5876866548062,437.2612324147812,124.303
-20,0,345.697,500,14.51843073026184,-28.65971934194047,91.00005470479128,141.6704540604974,90.75619295398346,51.35140630443999,90.37794388479641,17.26116946891545,16.32142396632857,-25.91201629879322,15.88254966472795,-26.7509927459343,2.369059078515431,2.276910412088279,2.750249013162101,5.02715942525038,2.122006779333104,0.01523437913708421,0,27.36887948284755,49.9999008839664,6,-20,2.5,438.0366722930746,567.2375883732244,417.7788942183886,237.2497772511391,288.5876839748829,437.2612318976744,154.303
-20,0,345.697,530,14.51843082348497,-28.6597191890209,91.0000551455656,141.6704534295664,90.75619340688803,51.35140561545859,90.37794436199172,17.26116821424785,16.32142398226322,-25.91201626863449,15.88254969902681,-26.75099267970509,2.369060369442051,2.276911671121844,2.750250482709655,5.027162153831499,2.122006774785342,0.01523438729507824,0,27.36887880541894,49.99990008198802,6,-20,2.5,438.0366722649697,567.2375873686417,417.7788906045491,237.2497738478695,288.587681442704,437.261231426572,184.303
-20,0,345.697,560,14.51843091855095,-28.65971903423338,91.00005559494576,141.6704527866079,90.75619386868718,51.35140491288547,90.37794484856357,17.26116693488621,16.32142399852044,-25.91201623786526,15.88254973401496,-26.75099261214493,2.369058316943772,2.276909717116475,2.750248070251672,5.027157787368147,2.122006770121844,0.01523437394993996,0,27.36887811466192,49.99989926417936,6,-20,2.5,438.036672234973,567.2375863448026,417.7788869195171,237.2497703776121,288.5876788661212,437.2612309413977,214.303
-20,0,345.697,590,14.51843101106033,-28.6597188835666,91.00005603204707,141.6704521609268,90.75619431783709,51.35140422960029,90.3779453218023,17.26116569069978,16.32142401439317,-25.91201620782374,15.8825497680946,-26.75099254633903,2.369058285636646,2.276909705173344,2.750248005022772,5.027157710196116,2.122006765589201,0.01523437360626392,0,27.36887744289021,49.99989846881095,6,-20,2.5,438.0366722058322,567.237585348582,417.7788833355798,237.2497670027657,288.5876763555259,437.261230453002,244.303
-20,0,345.697,620,14.51843110193811,-28.65971873611994,91.00005646097055,141.6704515463514,90.75619475857883,51.35140355865695,90.3779457861898,17.26116446933526,16.32142403002281,-25.91201617824228,15.88254980160956,-26.75099248162351,2.369058797437781,2.276910214869907,2.75024857080463,5.027158785674537,2.122006761128759,0.01523437675762929,0,27.36887678339463,49.99989768788242,6,-20,2.5,438.0366721765549,567.2375843702655,417.7788798171144,237.2497636898452,288.5876738942831,437.2612299747458,274.303
-20,0,345.697,650,14.51843119275831,-28.65971858703503,91.00005688961765,141.670450931224,90.75619519904551,51.35140288834674,90.37794625028785,17.2611632488908,16.32142404563497,-25.91201614869394,15.88254983510488,-26.75099241694591,2.369058875225486,2.276910307453904,2.750248632833609,5.027158940287513,2.122006756716432,0.01523437711853001,0,27.36887612443354,49.99989690757167,6,-20,2.5,438.0366721492985,567.2375833914169,417.7788763016185,237.249760379419,288.5876714336817,437.2612295181065,304.303
-20,0,345.697,680,14.51843128260137,-28.65971844128694,91.00005731341909,141.6704503238636,90.75619563448798,51.35140222547375,90.37794670908953,17.26116204221501,16.32142406113282,-25.91201611936191,15.88254986827209,-26.75099235290187,2.3690617821315,2.276913118876421,2.750251979442604,5.027165098319025,2.122006752308489,0.01523439567344686,0,27.36887547287427,49.99989613600928,6,-20,2.5,438.0366721203316,567.2375824246297,417.778872825468,237.2497571063444,288.5876689994665,437.2612290383488,334.303
-20,0,345.697,710,14.51843128260137,-28.65971844128694,91.00005731341909,141.6704503238636,90.75619563448798,51.35140222547375,90.37794670908953,17.26116204221501,16.32142406113282,-25.91201611936191,15.88254986827209,-26.75099235290187,2.3690617821315,2.276913118876421,2.750251979442604,5.027165098319025,2.122006752308489,0.01523439567344686,0,27.36887547287427,49.99989613600928,6,-20,2.5,438.0366721203316,567.2375824246297,417.778872825468,237.2497571063444,288.5876689994665,437.2612290383488,364.303
-20,0,345.697,740,14.51827141163251,-28.65997823092081,90.99928841745562,141.671529290158,90.75540559699935,51.35259900584748,90.37711437952574,17.26334614230922,16.32139838122793,-25.91206472246589,15.88249238977605,-26.7511033408307,2.369112179763955,2.27692971935168,2.750361427198973,5.027291146550653,2.122014816137387,0.01523497150581802,0,27.37005409783751,50.00128936273302,6,-20,2.5,438.036723158438,567.2393083165402,417.7851581409293,237.2556818535172,288.5920440919259,437.2619482249827,394.303
-20,0,345.697,770,14.5184229523946,-28.65973197798453,91.00001724847856,141.6705065506335,90.75615446784063,51.35146459865223,90.37790333847859,17.26127586504322,16.32142272378108,-25.91201865050098,15.88254687384252,-26.75099813497911,2.369061004722653,2.276910711954733,2.750253731571544,5.027164443526277,2.122007172252961,0.01523440379129148,0,27.36893690283733,49.99996874748149,6,-20,2.5,438.0366747795225,567.237672362172,417.7792003964824,237.2500658632566,288.5878969635112,437.2612662829176,424.303
-20,0,345.697,800,14.51847116727055,-28.65965362006344,91.00024895333851,141.6701810910023,90.75639254480186,51.35110382625584,90.3781541617281,17.26061757935514,16.32143049075341,-25.91200395034119,15.88256422679386,-26.75096462740493,2.369044731057847,2.276904671726968,2.750219489236984,5.027124160963952,2.122004745228764,0.01523422330998897,0,27.36858161246539,49.99954875420485,6,-20,2.5,438.0366593976374,567.2371518802807,417.7773057564539,237.248280201624,288.5865780659386,437.2610490856778,454.303
-20,0,355.463,830,14.51847116727055,-28.65965362006344,91.00024895333851,141.6701810910023,90.75639254480186,51.35110382625584,90.3781541617281,17.26061757935514,16.32143049075341,-25.91200395034119,15.88256422679386,-26.75096462740493,2.369044731057847,2.276904671726968,2.750219489236984,5.027124160963952,2.122004745228764,0.01523422330998897,0,27.36858161246539,49.99954875420485,6,-20,2.5,438.0366593976374,567.2371518802807,417.7773057564539,237.248280201624,288.5865780659386,437.2610490856778,474.537
-20,0,383.886,860,15.07898749582577,-28.28710279651847,92.8498642613933,136.435915355003,92.66313448187702,47.49882107327488,92.39092246036073,11.73258561633202,16.49961833394225,-25.57610645416557,16.15376982477827,-26.23053025444807,2.121517855816774,2.225171403605669,2.327688649426177,4.552860053031845,2.146038997762297,0.0135169331088501,0,23.16589415636867,45.2881640593132,6,-20,2.5,437.2302556235156,559.7772811551088,395.1562546480858,222.9508711722928,277.408686636863,435.821732080516,476.114
-20,0,414.773,890,15.46949020767595,-27.55636250748344,94.8401951505711,126.3914980466263,94.68448646392741,45.2844982877549,94.456364101471,9.0095902199688,16.70374206971129,-25.19458246126143,16.40532615710858,-25.75351694701604,1.9147745611394,2.209839918488531,1.990721242983512,4.200561161472043,2.193762778513451,0.01274128073873541,0,19.81365511840607,41.78748625087178,6,-20,2.5,431.1002570063246,545.9075354346135,372.4681486255398,216.2263010590374,268.5009812491185,427.4525404243402,475.227
-20,0,445.578,920,15.84443619082845,-26.82465434428374,98.00399156110876,123.255033039054,97.8783037060269,43.85456574721195,97.69158628829767,6.735535354673971,16.88763618166972,-24.85379618484276,16.63427133968107,-25.32403979745024,1.742689565006979,2.260272042762884,1.599820789853321,3.860092832616204,2.215020339896708,0.01172579594264762,0,15.92425127525564,38.40367457446308,6,-20,2.5,428.7651513329349,539.8939738638967,347.1333242825663,210.6973162129862,265.0655456098205,425.5236372585878,474.422
-20,0,476.866,950,16.41363565758859,-25.73785218449368,102.6691054578457,126.258352467187,102.5796682446482,41.84680137435623,102.4413139642047,4.844332591066348,17.1944040069068,-24.29132876131246,17.00272056192382,-24.64190990728559,1.525742286775591,2.219244915255515,1.14457222891476,3.363817144170275,2.204708602053075,0.01004382786395197,0,11.39379298001671,33.4701819351414,6,-20,2.5,431.2573854921905,541.0402563673209,320.084168179017,206.1263978529531,265.173393279679,428.9876850403723,473.134
-30,0,199.841207,200,0.0926780190811636,-30.54117805410342,14.67437182376832,435.1949373373921,14.66433965657461,-29.17291313173817,14.66155922876287,-29.17860759652399,0.2268380971576404,-29.30876270931831,0.146022370814881,-30.02686037439554,0.1573965208887655,0.1108462374109901,0.0251458016109487,0.1359920390219388,0.864009180470046,0.0001411679901251,-30,-29.62393917877404,-27.9662443284891,6,-30,2.5,462.3123696366157,1131.287768730689,346.0797529988928,167.9529581875353,463.0774057348533,462.6348723787775,0.158793
-30,0,249.811774,250,0.1117660845789031,-34.48517593615551,14.87386148622089,478.6635152994899,14.86253705254038,-28.76902688112895,14.85955927114217,-28.77506561555123,0.2587882666657999,-29.19687010705028,0.1730341465489122,-30.02827952559818,0.184299691618402,0.1417530586374658,0.0226355302242523,0.1643885888617181,0.8919634504982763,0.000176815208033,-30,-29.66866715944033,-27.59377407370826,6,-30,2.5,459.1964782638079,1084.594124773925,282.8923921322305,154.8743869161494,463.117312091319,462.5926493929041,0.188226
-30,0,299.763295,300,0.1434875755315394,-39.06749296359943,15.52832969052929,569.6571759986064,15.51524889935546,-28.59173495166294,15.51111493781478,-27.47449151355326,0.3097290650895095,-29.03810256886135,0.2174937360590672,-30.03018990008189,0.2175032474035815,0.2026352269410343,-0.0020469453367372,0.200588281604297,0.9222312034362484,0.0002265432887755,-30,-29.11235657920673,-27.00022745707622,6,-30,2.5,455.5782763604203,1031.635722809221,137.1699099560794,146.2054693310712,463.1656399351371,462.523437935587,0.236705
-30,0,410.8507,500,9.954358758350995,-38.82533371603017,90.99990408750864,174.7717963024845,90.81471213607976,45.66916689213895,90.59802319339904,-12.41057239626019,11.65132588518231,-35.87603367378324,11.24821075270653,-36.86716587770917,2.414647732291508,2.638331539821672,2.717864627357396,5.356196167179068,2.218210174324692,0.012256655554081,-30,10.62553493627382,50.00039245525073,6,-30,2.5,436.968295421781,606.7606246985655,391.5035728722863,169.7575496308609,239.5085267835256,436.1369908953383,89.1493
-30,0,410.852,550,9.954372053291925,-38.82530682778386,90.99995609861172,174.7716245395384,90.8147653387834,45.66901670002,90.59807797268766,-12.41074421854836,11.6513300112894,-35.87602365964904,11.24821692102409,-36.86715051181895,2.414646448868986,2.638330429437045,2.717842703103361,5.356173132540407,2.218201813789022,0.0122565992081911,-30,10.62527072224918,50.00017968984304,6,-30,2.5,436.9682937931007,606.7604024695753,391.5024516610154,169.7571977828423,239.5082391889028,436.136845997457,139.148
-30,0,410.852,600,9.95437613398446,-38.8252985743616,90.99997205835584,17.9485627267477,90.81478166420092,45.66897060851085,90.59809478192192,-12.41079694675318,11.65133127814173,-35.87602058497674,11.24821881464573,-36.86714579462111,2.414646441390501,2.638330510813573,2.71783640993109,5.356166920744664,2.218199248110317,0.0122565838783568,-30,10.62518964031062,50.0001143951223,6,-30,2.5,436.9682932936784,606.7603342614459,391.5021075811357,169.7570898090669,239.5081509143686,436.136801498752,189.148
-30,0,410.852,650,9.954379456876978,-38.82529185273137,90.9999850367546,17.94856522838921,90.81479494003727,45.66893311221992,90.5981084513024,-12.41083983667488,11.6513323115231,-35.87601807694264,11.2482203581976,-36.86714194948195,2.414648344953587,2.638332663085655,2.717833440152954,5.35616610323861,2.218197160854726,0.0122565811018876,-30,10.62512368529622,50.00006127610295,6,-30,2.5,436.9682928879398,606.7602787284947,391.501827684645,169.7570019816294,239.5080790436008,436.1367651287297,239.148
-30,0,410.852,700,9.954365339382408,-38.82532041917099,90.99993004199328,174.7717112568687,90.81473868410376,45.66909211506874,90.59805052693336,-12.41065800679934,11.65132790601805,-35.87602876917919,11.24821378694436,-36.86715831912129,2.414647161854784,2.638331067762786,2.717853784193657,5.356184851956441,2.218206012278064,0.0122566278329018,-30,10.62540330969603,50.00028653050845,6,-30,2.5,436.9682946021434,606.7605145803129,391.5030144153481,169.7573743219275,239.5083842566678,436.1369209868436,289.148
-30,0,410.852,750,9.954381631028328,-38.82528745438614,90.9999935237423,174.7715008029139,90.8148036215396,45.66890858818988,90.59811739018352,-12.41086788690024,11.65133298814097,-35.87601643477973,11.24822136855821,-36.86713943257473,2.4146510916615,2.638335711449306,2.717833188168187,5.356168899617494,2.218195795704779,0.0122565869088933,-30,10.62508054989434,50.00002653394898,6,-30,2.5,436.9682926229032,606.7602423958033,391.5016446262287,169.7569445420529,239.5080320233208,436.136741298263,339.148
-30,0,410.852,800,9.954383256323789,-38.82528416507083,90.99999984994056,174.7714798076284,90.81481009284715,45.66889029273284,90.59812405345376,-12.41088880736237,11.65133349582349,-35.87601520262575,11.24822212551928,-36.8671375469107,2.414651306498793,2.638335980900098,2.717830936027569,5.356166916927667,2.218194777238468,0.012256581931856,-30,10.62504837700823,50.00000061494313,6,-30,2.5,436.9682924261426,606.7602152450464,391.5015080811184,169.7569017024301,239.5079968938936,436.1367233374606,389.148
-30,0,410.852,850,9.954383288587213,-38.82528409977294,90.99999997543546,174.7714793908631,90.81481022121912,45.668889929729,90.59812418563416,-12.41088922241886,11.65133350591033,-35.87601517814483,11.24822214055341,-36.86713750945921,2.4146514918505,2.638336184108414,2.717831095170745,5.356167279279159,2.218194757030709,0.0122565827523064,-30,10.62504773869432,50.00000010067816,6,-30,2.5,436.9682924222387,606.7602147061273,391.5015053720002,169.7569008524986,239.5079961965302,436.1367229799927,439.148
-30,0,410.852,900,9.954383294268183,-38.82528408827923,90.99999999755416,174.7714793175234,90.8148102438446,45.66888986584888,90.59812420892996,-12.41088929547266,11.65133350768788,-35.87601517383069,11.24822214320202,-36.86713750286125,2.41465149137393,2.638336183708771,2.717831085924277,5.356167269633048,2.21819475347368,0.0122565827286977,-30,10.62504762634245,50.0000000101728,6,-30,2.5,436.9682924215481,606.760214611277,391.5015048951233,169.7569007029036,239.5079960737399,436.1367229169409,489.148
0,0,199.7217,200,0.1947955117561598,-33.60771564638048,36.34802552527849,385.7540152432445,36.3388263523588,2.766487132147972,36.33543303868744,1.629564960720529,0.4049327612146032,0.3985494533749261,0.2874491466177018,-0.027768692789948,0.3488045481985671,0.2174010958116994,0.0617619233851712,0.2791630191968706,0.8003422565406142,0.0003008802859953,0,0.921186160957916,4.16351954733102,6,0,2.5,459.7504024278466,1155.318502633606,432.7683525215093,227.4975978063632,486.7544293207097,486.5382451794099,0.2783
0,0,249.63132,250,0.2633126042671249,-38.90382125275345,37.64417180442813,430.0863316759153,37.63300894330005,4.369609242634056,37.62848524597142,0.0003873624612538,0.5075675161630929,0.3374332496558736,0.3804728665419973,-0.0300868305384938,0.4357002505822467,0.2709893592492666,0.0967304647116495,0.3677198239609162,0.8439743228733858,0.0004155535319369,0,1.444150603733874,5.489543039880118,6,0,2.5,455.5040061338108,1084.592992890412,432.4763859489575,199.701406848734,486.5874896213471,486.430347365485,0.36868
0,0,299.63136,300,0.2632778458811147,-38.90206771412949,37.6339670201159,430.1247453098191,37.62280309067356,2.787802734195566,37.61837332938258,0.000142439419676,0.5075167399279975,0.3374897383795883,0.3804260619000016,-0.0300858143427831,0.463549077911344,0.3880626234710153,0.0031655218770359,0.3912281453480513,0.8439843028290429,0.0004421310077141,0,1.265499945664374,5.488638674464255,6,0,2.5,455.5054298051013,1084.571118241533,206.86153284667,199.7018407603767,486.587593866156,486.4304015621432,0.36864
0,0,349.6259,350,0.2674780516808751,-39.11745084432505,38.8590503636369,425.6871464675945,38.84800900138071,4.20532295236842,38.84386513333996,-2.167896241189737e-06,0.5136498164932465,0.3304362573398407,0.3860808754140373,-0.0302087244529047,0.4344286421888877,0.353387572584664,0.012791711733931,0.366179284318595,0.8428985770219584,0.000412590712274,0,0.1955737470854615,5.598036932454704,6,0,2.5,455.3306860738293,1087.08796407144,230.5791720122524,199.5757796590204,486.5748123699128,486.423853325147,0.3741
0,0,378.8862,400,18.1114023159978,-16.13543343875335,91.20799226563544,125.6345700738335,91.08929588857616,48.02458168706693,90.90808234528772,12.42366628868251,18.99306088099928,-21.13406964104263,18.733540946007,-0.1011915107852132,1.400676243900048,1.509617379893015,1.869961837098282,3.379579216991297,2.412819687425542,0.0104860809775607,0,27.8890709371704,50.39924743440446,6,0,2.5,445.2562643549944,547.1050185854019,403.1410931566882,224.8130942503456,430.0383972923392,462.3875512489943,21.1138
0,0,416.6761,450,26.37059026481928,-7.131943633002436,91.00000063574768,95.1337603127177,90.86162922330033,48.3574406005003,90.6086570661268,16.50426244011248,27.14046636092145,-9.094710679304626,26.93159694142997,-0.2569915449988116,1.076265587328374,1.244559617866963,2.106885426456051,3.351445044323014,3.11395726462122,0.0123798559989719,0,31.44691018960112,50.00000105706688,6,0,2.5,439.9851450274589,505.9378260629045,405.406800664038,235.2202147594033,317.7538640480055,448.3723004728105,33.3239
0,0,431.0616,500,28.74920633655163,-7.024416650211435,91.0000000055324,86.0811497439862,90.84928969585349,48.60790898748746,90.5518664530928,18.91114596104597,29.50508296040812,-6.108353515065971,29.31909840168133,-6.335363406494196,1.020270295252603,1.145411578360991,2.206033450830929,3.35144502919192,3.284859948178884,0.0133760114384903,0,32.9256598416161,49.99999999481452,6,0,2.5,434.7342095107194,492.2041166167865,406.5723433764469,241.6477347982178,288.748378398985,434.4602580372656,68.9384
0,0,431.062,550,28.7492063371434,-7.02441664944314,91.00000001005324,86.08114974766465,90.84928970037504,48.60790898961,90.5518664576144,18.9111459594268,29.50508296099132,-6.108353514351506,29.31909840226748,-6.335363416027235,1.020270427721677,1.145411727114337,2.20603373718982,3.351445464304158,3.284859948149364,0.0133760131747098,0,32.9256598419833,49.99999999703528,6,0,2.5,434.7342095105153,492.2041166183586,406.5723433722036,241.6477347929606,288.7483783884157,434.4602580205917,118.938
0,0,431.062,600,28.74920633635773,-7.024416650419255,91.00000000621512,86.08114974519367,90.84928969653956,48.60790898765725,90.55186645379226,18.91114596017729,29.50508296020726,-6.108353515312047,29.31909840148301,-6.3353634031414,1.020270309563266,1.14541159443791,2.206033481743801,3.351445076181711,3.284859948160522,0.0133760116258311,0,32.92565984128998,49.99999999502711,6,0,2.5,434.7342095108554,492.2041166180514,406.5723433751261,241.6477347957196,288.7483784015881,434.4602580431109,168.938
0,0,431.062,650,28.74920633639702,-7.024416650371052,91.00000000532047,86.08114974417879,90.8492896956432,48.60790898730807,90.55186645289184,18.91114596063824,29.5050829602471,-6.108353515263218,29.31909840152275,-6.335363403051986,1.020270329551063,1.145411616866957,2.206033524987424,3.351445141854382,3.284859948175771,0.0133760118880555,0,32.92565984131187,49.99999999467076,6,0,2.5,434.7342095108377,492.2041166172879,406.5723433762831,241.6477347971478,288.7483784029006,434.4602580431579,218.938
0,0,431.062,700,28.7492063374149,-7.024416649267208,91.0000000105144,86.0811497471779,90.84928970083804,48.6079089890618,90.55186645806438,18.91114596071463,29.50508296126969,-6.108353514010446,29.31909840253955,-6.335363428624362,1.020270214332106,1.145411487601811,2.206033275729504,3.351444763331314,3.284859948131733,0.0133760103772913,0,32.92565984244527,49.99999999604358,6,0,2.5,434.7342095101428,492.2041166171603,406.5723433683602,241.6477347963814,288.748378369002,434.4602579997697,268.938
0,0,431.062,750,28.74920633674469,-7.024416649934096,91.00000000414016,86.08114974228681,90.84928969445772,48.60790898708325,90.55186645168972,18.91114596146462,29.50508296059868,-6.108353514832515,29.31909840187344,-6.335363407256011,1.020270375242598,1.145411668138015,2.206033623850956,3.351445291988971,3.284859948219188,0.0133760124874924,0,32.92565984163275,49.99999999446709,6,0,2.5,434.734209510694,492.2041166154089,406.572343378874,241.6477347996165,288.7483784011273,434.4602580355826,318.938
0,0,431.062,800,28.74920633653701,-7.02441665019694,91.00000000827067,86.0811497469453,90.8492896985974,48.60790898837365,90.55186645585836,18.91114595880845,29.50508296037303,-6.108353515108945,29.31909840165233,-6.335363406785746,1.020270393421869,1.145411688610776,2.206033663032717,3.351445351643493,3.284859948158578,0.0133760127249671,0,32.92565984116317,49.99999999574674,6,0,2.5,434.7342095107765,492.2041166188905,406.5723433720848,241.6477347916058,288.7483783949625,434.4602580368689,368.938
0,0,431.062,850,28.74920633632257,-7.024416650559999,91.0000000069609,86.08114974572953,90.84928969728792,48.60790898782227,90.55186645454629,18.91114595971214,29.50508296016685,-6.108353515361557,29.31909840144397,-6.335363403097972,1.020270267659295,1.145411547409329,2.206033391123068,3.351444938532397,3.284859948159897,0.0133760110763734,0,32.92565984118704,49.99999999516581,6,0,2.5,434.7342095107177,492.2041166181987,406.5723433735941,241.6477347943092,288.748378399651,434.4602580432745,418.938
0,0,464.609,900,28.83828640336558,-6.932122278708049,95.23267105857651,84.37127092717816,95.09319560501751,48.98372860076972,94.81828337292572,16.45834357781138,29.57229805470934,-6.026076319568062,29.39332166135464,-6.245462905071292,1.02709095412043,1.208799633110388,2.142645337360736,3.351444970471124,3.263045942548681,0.0133571871408429,0,31.98026719895348,50.00000000000006,6,0,2.5,428.0529477932392,485.3769757934836,394.8789075726544,234.4674890031671,279.9484760734698,426.846265628672,435.391
25,1,199.661515,200,0.2699235257739539,24.94807090300838,64.44610766190723,1189.187452936283,0.5481500554276841,24.44015013526592,0.8854569833496267,-75.66235389310326,64.44430424165071,25.12998439882466,64.44608629963507,1189.191400890409,0.5577054013954472,0.3348808993594641,0.0627823859628223,0.3976632853222864,0.7130346672764585,0.0003742246266574,25,24.49219213771624,24.48902226715517,9,25,3.0,507.3516154608572,1401.529114750844,506.6631024559883,338.8965219302913,296.4818557443671,1401.529116025831,0.338485
25,1,249.623467,250,0.3026202607958349,24.98081206691535,64.54298085239783,1331.904655754127,0.5951878973653499,24.27487118509811,0.9451302044122618,-75.39715749324131,64.54100465019914,25.19524481753092,64.54295663401912,1331.904064106258,0.3771681457884113,0.226528246039056,0.0504212282543903,0.2769494742934464,0.7342864910145757,0.0002613963691689,25,24.34583762594065,24.34154280082913,9,25,3.0,507.3489849649068,1373.087434938611,506.4792002516293,313.587353992629,276.8929722225435,1373.087434347052,0.376533
25,1,299.592151,300,0.3297065613847023,25.51041624445912,65.4505893508824,1301.200744919338,0.6332907752487921,24.15927881762639,0.9924997838924424,-75.1866402508767,65.44849906490735,25.00024553649678,65.45056270616162,1301.200148315504,0.5670949942785033,0.3408285399175833,0.0821000481551388,0.4229285880727221,0.7457808521318382,0.000400712050021,25,24.24463662069121,24.23947746662554,9,25,3.0,507.771970871651,1356.902903043991,506.3456515222546,301.4602527656743,273.3426639966611,1356.902901949001,0.407849
25,1,349.514394,350,0.4060615343323895,26.7080500857802,72.12335957572081,1238.147616245512,0.738548829192741,23.85726523545662,1.1201705730549,-74.61925285246765,72.12101408249742,25.00000792937226,72.1233269572161,1238.146612247743,0.8116127643373005,0.4885769422879712,0.1329923903004961,0.6215693325884674,0.7658446982361008,0.0005904839409682,25,23.98251305325493,23.97492675207433,9,25,3.0,508.7164371037073,1333.408905122122,505.9910730862674,280.7649812768752,267.5376244587933,1333.408905070868,0.485606
25,1,393.94187,400,5.293732400131771,20.60244747299833,91.00000000134683,391.6132037872587,6.993586857841716,13.90231732312981,9.0139726569072,-42.89739185315769,90.9698555120094,25.42063468833941,90.99890227191467,391.6130318273172,2.223926573391193,2.251690446272152,1.515172462575398,3.76686290884755,1.693789243726506,0.0064734098478312,25,15.93567494747424,15.5167564934124,9,25,3.0,498.7568069419411,838.8692607200545,491.0324175103616,256.971466915209,260.4612450259273,838.8692607201534,6.05813
